cup,region,maturity,category,amount_eur,award_amount_eur,has_amount,has_award_amount,has_published_at,has_awarded_at,has_cig,has_procedure,has_contract_type,is_direct,is_works,is_framework
I71B22000360006,Lombardia,Esecuzione lavori,ASILI NIDO,3000.0,0.0,1,1,1,1,1,1,1,1,0,0
I71B22000360006,Lombardia,Esecuzione lavori,ASILI NIDO,8000.0,0.0,1,1,1,1,1,1,1,1,0,0
I71B22000430006,Lombardia,Collaudo non concluso,ASILI NIDO,3172.0,3172.0,1,1,1,1,0,1,0,1,0,0
I71B22000430006,Lombardia,Collaudo non concluso,ASILI NIDO,67500.0,0.0,1,1,1,0,1,1,1,1,0,0
I71B22000430006,Lombardia,Collaudo non concluso,ASILI NIDO,1789500.0,1500513.75,1,1,1,1,1,1,1,0,1,0
I71B22000430006,Lombardia,Collaudo non concluso,ASILI NIDO,84331.66,0.0,1,1,1,0,1,1,1,1,0,0
I71B22000430006,Lombardia,Collaudo non concluso,ASILI NIDO,10500.0,10500.0,1,1,1,1,1,1,1,1,0,0
I71B22000710006,Sicilia,Collaudo non concluso,ASILI NIDO,28353.61,16289.15,1,1,1,1,1,1,1,1,0,0
I71B22000710006,Sicilia,Collaudo non concluso,ASILI NIDO,1167690.42,1167690.42,1,1,1,1,1,1,1,1,1,1
I71B22000710006,Sicilia,Collaudo non concluso,ASILI NIDO,0.0,0.0,1,1,1,1,1,0,1,0,0,0
I71B22000710006,Sicilia,Collaudo non concluso,ASILI NIDO,22486.42,22486.42,1,1,1,1,1,1,1,1,0,0
I71B22000710006,Sicilia,Collaudo non concluso,ASILI NIDO,10602.46,10602.46,1,1,1,1,1,1,1,1,0,0
I71B22000730006,Abruzzo,Esecuzione lavori,ASILI NIDO,20029.05,20029.05,1,1,1,1,0,1,0,1,0,0
I71B22000730006,Abruzzo,Esecuzione lavori,ASILI NIDO,966550.0,966550.0,1,1,1,1,1,1,1,0,1,0
I71B22000730006,Abruzzo,Esecuzione lavori,ASILI NIDO,15087.35,15087.35,1,1,1,1,1,1,1,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,83000.0,80505.0,1,1,1,1,0,1,0,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,17648.8,0.0,1,1,1,0,1,1,1,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,6760.0,0.0,1,1,1,0,1,1,1,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,6240.0,0.0,1,1,1,0,1,1,1,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,997059.69,0.0,1,1,1,0,1,1,1,0,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,6760.0,0.0,1,1,1,0,1,1,1,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,1800.0,0.0,1,1,1,0,1,1,1,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,3236.11,3236.11,1,1,1,0,1,1,1,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,950.23,0.0,1,1,1,0,1,1,1,1,0,0
I71B22000760006,Calabria,Esecuzione lavori,ASILI NIDO,1101.54,0.0,1,1,1,0,1,1,1,1,0,0
I72B24000480004,Piemonte,Concluso,ASILI NIDO,8385.0,8385.0,1,1,1,1,1,1,1,1,0,0
I72B24000480004,Piemonte,Concluso,ASILI NIDO,32184.34,32184.34,1,1,1,1,1,1,1,1,1,0
I73C22000170006,Campania,Collaudo non concluso,ASILI NIDO,36767.13,13603.84,1,1,1,1,1,1,1,1,0,0
I73C22000170006,Campania,Collaudo non concluso,ASILI NIDO,477207.56,472145.46,1,1,1,1,1,1,1,0,1,0
I73C22000170006,Campania,Collaudo non concluso,ASILI NIDO,43425.82,0.0,1,1,1,0,1,1,1,1,0,0
I73C22000170006,Campania,Collaudo non concluso,ASILI NIDO,4000.0,0.0,1,1,1,0,1,1,1,1,0,0
I73C22000170006,Campania,Collaudo non concluso,ASILI NIDO,16067.55,16067.55,1,1,1,1,1,1,1,1,0,0
I73C22000170006,Campania,Collaudo non concluso,ASILI NIDO,3200.0,0.0,1,1,1,0,1,1,1,1,0,0
I73C22000170006,Campania,Collaudo non concluso,ASILI NIDO,1000.0,0.0,1,1,1,0,1,1,1,1,0,0
I73C22000190006,Sicilia,Collaudo non concluso,ASILI NIDO,17827.0,17067.66,1,1,1,1,1,1,1,1,0,0
I73C22000190006,Sicilia,Collaudo non concluso,ASILI NIDO,180835.34,171644.41,1,1,1,1,1,1,1,0,1,0
I73C22000190006,Sicilia,Collaudo non concluso,ASILI NIDO,12164.81,12164.81,1,1,1,1,1,1,1,1,0,0
I73C25000110006,Sicilia,Esecuzione lavori,ASILI NIDO,39500.0,39500.0,1,1,1,1,1,1,1,1,0,0
I73C25000110006,Sicilia,Esecuzione lavori,ASILI NIDO,297108.87,289572.99,1,1,1,1,1,1,1,0,1,0
I74E21001570004,Toscana,Collaudo non concluso,ASILI NIDO,36254.79,0.0,1,1,1,0,1,1,1,1,0,0
I74E21001570004,Toscana,Collaudo non concluso,ASILI NIDO,396271.95,329005.21,1,1,1,1,1,1,1,0,1,0
I74E21001570004,Toscana,Collaudo non concluso,ASILI NIDO,2788.83,2780.0,1,1,1,1,1,1,1,1,0,0
I74E21001570004,Toscana,Collaudo non concluso,ASILI NIDO,612.44,0.0,1,1,1,0,1,1,1,1,0,0
I74E21001570004,Toscana,Collaudo non concluso,ASILI NIDO,3000.0,0.0,1,1,1,0,1,1,1,1,0,0
I74E22000070006,Veneto,Concluso,ASILI NIDO,4211.23,4211.23,1,1,1,1,0,1,0,1,0,0
I74E22000070006,Veneto,Concluso,ASILI NIDO,52063.37,51800.0,1,1,1,1,1,1,1,1,0,0
I74E22000070006,Veneto,Concluso,ASILI NIDO,480000.0,444038.15,1,1,1,1,1,1,1,0,1,0
I74E22000070006,Veneto,Concluso,ASILI NIDO,1463.0,1463.0,1,1,1,0,1,1,1,1,0,0
I74E22000070006,Veneto,Concluso,ASILI NIDO,3000.0,0.0,1,1,1,1,1,1,1,1,0,0
I74E22000070006,Veneto,Concluso,ASILI NIDO,5096.0,0.0,1,1,1,1,1,1,1,1,0,0
I75E22000010006,Friuli-Venezia Giulia,Concluso,ASILI NIDO,132996.68,99747.51,1,1,1,1,1,1,1,1,0,0
I75E22000010006,Friuli-Venezia Giulia,Concluso,ASILI NIDO,892992.73,812736.11,1,1,1,1,1,1,1,0,1,0
I75E22000010006,Friuli-Venezia Giulia,Concluso,ASILI NIDO,5750.0,5750.0,1,1,1,1,1,1,1,1,1,0
I75E22000010006,Friuli-Venezia Giulia,Concluso,ASILI NIDO,3400.0,0.0,1,1,1,0,1,1,1,1,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,3492.1,2991.86,1,1,1,1,0,1,0,0,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,65823.45,64836.1,1,1,1,1,1,1,1,1,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,1841081.7,1726352.28,1,1,1,1,1,1,1,0,1,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,61274.39,0.0,1,1,1,0,1,1,1,1,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,31426.65,29192.22,1,1,1,1,1,1,1,1,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,7700.0,0.0,1,1,1,0,1,1,1,1,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,10000.0,9950.0,1,1,1,1,1,1,1,1,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,10000.0,9950.0,1,1,1,1,1,1,1,1,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,4098.36,4000.82,1,1,1,1,1,1,1,1,1,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,9750.0,9750.0,1,1,1,1,1,1,1,1,0,0
I75E22000020006,Sicilia,Collaudo non concluso,ASILI NIDO,2991.86,2991.86,1,1,1,0,1,1,1,1,0,0
I75E22000270006,Basilicata,Collaudo non concluso,ASILI NIDO,59015.95,58337.27,1,1,1,1,1,1,1,1,0,0
I75E22000270006,Basilicata,Collaudo non concluso,ASILI NIDO,365521.0,351973.2,1,1,1,1,1,1,1,0,1,0
I75E22000270006,Basilicata,Collaudo non concluso,ASILI NIDO,5000.0,5000.0,1,1,1,1,1,1,1,1,0,0
I75E22000280006,Campania,Esecuzione lavori,ASILI NIDO,17745.96,17391.04,1,1,1,1,1,1,0,1,0,0
I75E22000280006,Campania,Esecuzione lavori,ASILI NIDO,700000.0,472360.46,1,1,1,1,1,1,1,0,1,0
I75E22000280006,Campania,Esecuzione lavori,ASILI NIDO,37214.02,37000.0,1,1,1,1,1,1,1,1,0,0
I75E22000280006,Campania,Esecuzione lavori,ASILI NIDO,4846.48,4846.48,1,1,1,1,1,1,1,1,0,0
I75E22000300006,Piemonte,Concluso,ASILI NIDO,58524.59,56217.37,1,1,1,1,1,1,1,1,0,0
I75E22000300006,Piemonte,Concluso,ASILI NIDO,971975.56,961595.82,1,1,1,1,1,1,1,0,1,0
I75E22000300006,Piemonte,Concluso,ASILI NIDO,84257.35,84257.35,1,1,1,1,1,1,1,1,1,0
I75E22000300006,Piemonte,Concluso,ASILI NIDO,48059.33,48059.33,1,1,1,1,1,1,1,1,1,0
I75E24000070006,Sicilia,Esecuzione lavori,ASILI NIDO,57766.0,57766.0,1,1,1,1,1,1,1,1,0,0
I75E24000070006,Sicilia,Esecuzione lavori,ASILI NIDO,646635.64,463424.61,1,1,1,1,1,1,1,0,1,0
I75E24000100006,Puglia,Esecuzione lavori,ASILI NIDO,614285.78,0.0,1,1,1,0,1,1,1,0,1,0
I75E24000100006,Puglia,Esecuzione lavori,ASILI NIDO,25156.22,25156.22,1,1,1,1,1,1,1,1,0,0
I75E24000110006,Sicilia,Esecuzione lavori,ASILI NIDO,48279.13,48279.13,1,1,1,1,1,1,1,1,0,0
I75E24000110006,Sicilia,Esecuzione lavori,ASILI NIDO,630000.0,471472.71,1,1,1,1,1,1,1,0,1,0
I75E24000110006,Sicilia,Esecuzione lavori,ASILI NIDO,4960.0,4960.0,1,1,1,0,1,1,1,1,0,0
I75E24000110006,Sicilia,Esecuzione lavori,ASILI NIDO,4500.0,4500.0,1,1,1,0,1,1,1,1,0,0
I75E24000120001,Veneto,Collaudo non concluso,ASILI NIDO,1250.0,1250.0,1,1,1,0,1,1,1,1,0,0
I75E24000120001,Veneto,Collaudo non concluso,ASILI NIDO,115091.07,115091.07,1,1,1,1,1,1,1,1,0,0
I75E24000120001,Veneto,Collaudo non concluso,ASILI NIDO,990000.0,729963.78,1,1,1,1,1,1,1,0,1,0
I75E24000120001,Veneto,Collaudo non concluso,ASILI NIDO,3002.0,3002.0,1,1,1,0,1,1,1,1,0,0
I76F22000010006,Piemonte,Concluso,ASILI NIDO,1500.0,1300.0,1,1,1,1,0,1,0,1,0,0
I76F22000010006,Piemonte,Concluso,ASILI NIDO,264453.42,259345.1,1,1,1,1,1,1,1,0,1,0
I76F22000010006,Piemonte,Concluso,ASILI NIDO,1530.0,1530.0,1,1,1,1,1,1,1,1,0,0
I76F22000010006,Piemonte,Concluso,ASILI NIDO,1500.0,1500.0,1,1,1,1,1,1,1,1,0,0
I76F22000010006,Piemonte,Concluso,ASILI NIDO,15080.0,15080.0,1,1,1,1,1,1,1,1,0,0
I76F22000010006,Piemonte,Concluso,ASILI NIDO,9256.31,9256.31,1,1,1,1,1,1,1,1,0,0
I76F22000010006,Piemonte,Concluso,ASILI NIDO,1000.0,1000.0,1,1,1,0,1,1,1,1,0,0
I76F22000060006,Molise,Esecuzione lavori,ASILI NIDO,65000.0,64675.0,1,1,1,1,1,1,1,1,0,0
I76F22000060006,Molise,Esecuzione lavori,ASILI NIDO,705000.0,581921.35,1,1,1,1,1,1,1,0,1,0
I76F22000060006,Molise,Esecuzione lavori,ASILI NIDO,4990.0,4990.0,1,1,1,0,1,1,1,1,0,0
I76F22000060006,Molise,Esecuzione lavori,ASILI NIDO,4992.0,4992.0,1,1,1,1,1,1,1,1,0,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,187781.25,134263.59,1,1,1,1,1,1,1,0,0,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,46110.52,29049.63,1,1,1,1,1,1,1,1,0,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,2986.23,2986.23,1,1,1,1,1,1,1,1,1,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,793297.95,793297.95,1,1,1,1,1,1,1,1,1,1
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,20522.13,19500.0,1,1,1,1,1,1,1,1,0,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,35640.0,35640.0,1,1,1,1,1,1,1,1,1,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,321451.6,314429.33,1,1,1,1,1,1,1,0,1,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,210.0,0.0,1,1,1,1,1,1,1,1,1,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,4800.0,0.0,1,1,1,0,1,1,1,1,0,0
I77G22000020006,Veneto,Collaudo non concluso,ASILI NIDO,1390.0,0.0,1,1,1,1,1,1,1,1,0,0
I77G22000040006,Campania,Collaudo non concluso,ASILI NIDO,393097.74,382972.8,1,1,1,1,1,1,1,0,1,0
I77G22000040006,Campania,Collaudo non concluso,ASILI NIDO,315.0,315.0,1,1,1,0,1,1,1,1,0,0
I77G22000040006,Campania,Collaudo non concluso,ASILI NIDO,9000.0,9000.0,1,1,1,1,1,1,1,1,0,0
I77G22000040006,Campania,Collaudo non concluso,ASILI NIDO,22000.0,22000.0,1,1,1,1,1,1,1,1,0,0
I77G22000040006,Campania,Collaudo non concluso,ASILI NIDO,500.0,500.0,1,1,1,0,1,1,1,1,0,0
I77G22000040006,Campania,Collaudo non concluso,ASILI NIDO,23673.2,0.0,1,1,1,0,1,1,1,1,0,0
I78H22000050006,Campania,Esecuzione lavori,ASILI NIDO,41000.0,40385.0,1,1,1,1,1,1,1,1,0,0
I78H22000050006,Campania,Esecuzione lavori,ASILI NIDO,8500.0,8330.0,1,1,1,1,1,1,1,1,0,0
I78H22000050006,Campania,Esecuzione lavori,ASILI NIDO,495000.0,476215.87,1,1,1,1,1,1,1,0,1,0
I78H22000050006,Campania,Esecuzione lavori,ASILI NIDO,15204.74,15204.74,1,1,1,1,1,1,1,1,0,0
I78H22000070006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,373299.66,363813.7,1,1,1,1,1,1,1,0,1,0
I78H22000070006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,45764.13,36611.3,1,1,1,1,1,1,1,1,0,0
I78H22000070006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,2200.0,2200.0,1,1,1,0,1,1,1,1,0,0
I78H22000070006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,800.0,800.0,1,1,1,0,1,1,1,1,0,0
I78H22000070006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,28115.29,0.0,1,1,1,1,1,1,1,1,0,0
I78H22000070006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,2800.0,0.0,1,1,1,0,1,1,1,1,0,0
I78H22000070006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,2520.0,0.0,1,1,1,0,1,1,1,1,0,0
I78H22000080006,Emilia-Romagna,Concluso,ASILI NIDO,34649.65,0.0,1,1,1,0,1,1,1,1,0,0
I78H22000080006,Emilia-Romagna,Concluso,ASILI NIDO,190473.19,190473.19,1,1,1,1,1,1,1,1,1,1
I78H22000080006,Emilia-Romagna,Concluso,ASILI NIDO,3900.0,3900.0,1,1,1,0,1,1,1,1,0,0
I78H22000080006,Emilia-Romagna,Concluso,ASILI NIDO,2592.04,0.0,1,1,1,0,1,1,1,1,0,0
I78H22000340006,Campania,Collaudo non concluso,ASILI NIDO,65148.02,60000.0,1,1,1,1,1,1,1,1,0,0
I78H22000340006,Campania,Collaudo non concluso,ASILI NIDO,9165.49,5547.34,1,1,1,1,1,1,1,1,0,0
I78H22000340006,Campania,Collaudo non concluso,ASILI NIDO,880675.82,827744.26,1,1,1,1,1,1,1,0,1,0
I78H22000340006,Campania,Collaudo non concluso,ASILI NIDO,3999.94,3999.94,1,1,1,1,1,1,1,1,0,0
I78H22000350006,Abruzzo,Collaudo non concluso,ASILI NIDO,23272.56,19746.77,1,1,1,1,1,1,1,1,0,0
I78H22000350006,Abruzzo,Collaudo non concluso,ASILI NIDO,1553.62,700.06,1,1,1,1,1,1,1,1,0,0
I78H22000350006,Abruzzo,Collaudo non concluso,ASILI NIDO,2061.71,1546.28,1,1,1,1,1,1,1,1,0,0
I78H22000350006,Abruzzo,Collaudo non concluso,ASILI NIDO,208894.57,194459.97,1,1,1,1,1,1,1,0,1,0
I78H22000350006,Abruzzo,Collaudo non concluso,ASILI NIDO,500.0,500.0,1,1,1,1,1,1,1,1,0,0
I78H24000240006,Sicilia,Collaudo non concluso,ASILI NIDO,41595.11,41595.11,1,1,1,1,1,1,1,1,0,0
I78H24000240006,Sicilia,Collaudo non concluso,ASILI NIDO,443815.47,0.0,1,1,1,1,1,1,1,0,1,0
I78H24000260006,Abruzzo,Collaudo non concluso,ASILI NIDO,205353.76,186468.77,1,1,1,1,1,1,1,0,1,0
I78H24000260006,Abruzzo,Collaudo non concluso,ASILI NIDO,8000.0,8000.0,1,1,1,1,1,1,1,1,0,0
I78H24000260006,Abruzzo,Collaudo non concluso,ASILI NIDO,2100.0,2100.0,1,1,1,0,1,1,1,1,0,0
I78H24000270006,Sicilia,Collaudo non concluso,ASILI NIDO,50176.5,50176.5,1,1,1,1,1,1,1,1,0,0
I78H24000270006,Sicilia,Collaudo non concluso,ASILI NIDO,3099.79,3099.79,1,1,1,1,1,1,1,1,0,1
I78H24000270006,Sicilia,Collaudo non concluso,ASILI NIDO,387474.21,272341.09,1,1,1,1,1,1,1,0,1,0
I78H25000240006,Calabria,Esecuzione lavori,ASILI NIDO,312600.0,305425.66,1,1,1,1,1,1,1,0,1,0
I78H25000240006,Calabria,Esecuzione lavori,ASILI NIDO,25584.0,25584.0,1,1,1,1,1,1,1,0,0,0
I78H25000240006,Calabria,Esecuzione lavori,ASILI NIDO,7800.0,7800.0,1,1,1,1,1,1,1,1,0,0
I78H25000250006,Piemonte,Collaudo non concluso,ASILI NIDO,116978.87,116978.87,1,1,1,1,1,1,1,1,1,0
I78H25000250006,Piemonte,Collaudo non concluso,ASILI NIDO,13515.03,13515.03,1,1,1,1,1,1,1,1,0,0
I78H25000390006,Calabria,Collaudo non concluso,ASILI NIDO,49480.2,49480.2,1,1,1,1,1,1,1,1,0,0
I78H25000390006,Calabria,Collaudo non concluso,ASILI NIDO,130000.0,130000.0,1,1,1,1,1,1,1,1,0,0
I78H25000390006,Calabria,Collaudo non concluso,ASILI NIDO,8959.91,8959.91,1,1,1,1,1,1,1,1,0,0
I78H25000390006,Calabria,Collaudo non concluso,ASILI NIDO,999600.0,929383.0,1,1,1,1,1,1,1,0,1,0
I78H25000390006,Calabria,Collaudo non concluso,ASILI NIDO,9900.0,9900.0,1,1,1,1,1,1,1,1,0,0
I78H25000390006,Calabria,Collaudo non concluso,ASILI NIDO,8300.0,8300.0,1,1,1,1,1,1,1,1,0,0
I78H25000390006,Calabria,Collaudo non concluso,ASILI NIDO,9000.0,9000.0,1,1,1,1,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,9730.0,0.0,1,1,1,0,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,57280.0,0.0,1,1,1,0,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,25000.0,0.0,1,1,1,0,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,24800.0,0.0,1,1,1,0,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,31600.0,0.0,1,1,1,0,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,9380.0,0.0,1,1,1,0,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,3425.0,0.0,1,1,1,0,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,10220.0,0.0,1,1,1,0,1,1,1,1,0,0
I78I21000670006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,795000.0,628800.06,1,1,1,1,1,1,1,0,1,0
I78I22000030006,Lombardia,Concluso,ASILI NIDO,13558.81,13558.81,1,1,1,1,1,1,1,1,0,0
I78I22000030006,Lombardia,Concluso,ASILI NIDO,155036.26,138567.74,1,1,1,1,1,1,1,0,1,0
I79I22000150006,Puglia,Collaudo non concluso,ASILI NIDO,83498.0,81819.22,1,1,1,1,1,1,1,1,0,0
I79I22000150006,Puglia,Collaudo non concluso,ASILI NIDO,999345.31,957489.52,1,1,1,1,1,1,1,0,1,0
I79I22000150006,Puglia,Collaudo non concluso,ASILI NIDO,5315.0,5200.0,1,1,1,1,1,1,1,1,0,0
I79I22000150006,Puglia,Collaudo non concluso,ASILI NIDO,5000.0,4900.0,1,1,1,1,1,1,1,1,0,0
I79I22000150006,Puglia,Collaudo non concluso,ASILI NIDO,4621.1,4621.1,1,1,1,1,1,1,1,1,0,0
I79I22000150006,Puglia,Collaudo non concluso,ASILI NIDO,917.52,0.0,1,1,1,0,1,1,1,1,0,0
I79I22000150006,Puglia,Collaudo non concluso,ASILI NIDO,967.98,0.0,1,1,1,0,1,1,1,1,0,0
I81B21001800005,Puglia,Collaudo non concluso,ASILI NIDO,11774.16,8830.62,1,1,1,1,0,1,0,1,0,0
I81B21001800005,Puglia,Collaudo non concluso,ASILI NIDO,137766.28,0.0,1,1,1,1,1,1,1,1,0,0
I81B21001800005,Puglia,Collaudo non concluso,ASILI NIDO,2182100.0,1686778.21,1,1,1,1,1,1,1,0,1,0
I81B21002040001,Calabria,Concluso,ASILI NIDO,625000.0,475051.91,1,1,1,1,1,1,1,0,1,0
I81B21002040001,Calabria,Concluso,ASILI NIDO,5093.46,5093.46,1,1,1,1,1,1,1,1,0,0
I81B21002040001,Calabria,Concluso,ASILI NIDO,57686.07,57005.37,1,1,1,1,1,1,1,1,0,0
I81B21002040001,Calabria,Concluso,ASILI NIDO,1190.0,1190.0,1,1,1,0,1,1,1,1,0,0
I81B22000820006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,20935.2,20935.2,1,1,1,1,0,1,0,1,0,0
I81B22000820006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,3500.0,0.0,1,1,1,0,1,1,1,1,0,0
I81B22000820006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,125000.0,0.0,1,1,1,0,1,1,1,1,0,0
I81B22000820006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,3281.0,0.0,1,1,1,0,1,1,1,1,0,0
I81B22000820006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,1951666.75,1735924.79,1,1,1,1,1,1,1,0,1,0
I81B22000820006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,32000.0,0.0,1,1,1,0,1,1,1,1,0,0
I81B22000840006,Calabria,Collaudo non concluso,ASILI NIDO,32959.03,32629.44,1,1,1,1,1,1,1,1,0,0
I81B22000840006,Calabria,Collaudo non concluso,ASILI NIDO,421270.0,306745.2,1,1,1,1,1,1,1,0,1,0
I81B22000840006,Calabria,Collaudo non concluso,ASILI NIDO,1102.59,1091.6,1,1,1,1,1,1,1,1,0,0
I81B22000840006,Calabria,Collaudo non concluso,ASILI NIDO,3515.5,3500.0,1,1,1,1,1,1,1,1,0,0
I81B22000840006,Calabria,Collaudo non concluso,ASILI NIDO,1600.0,1600.0,1,1,1,0,1,1,1,1,0,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,22711.88,0.0,1,1,1,0,0,1,0,1,0,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,5151.84,0.0,1,1,1,0,1,1,1,1,0,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,48942.35,0.0,1,1,1,1,1,1,1,1,0,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,728388.11,721270.94,1,1,1,1,1,1,1,0,1,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,45225.76,0.0,1,1,1,0,1,1,1,1,0,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,16000.0,16000.0,1,1,1,1,1,1,1,1,0,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,7750.0,7750.0,1,1,1,1,1,1,1,1,0,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,2500.0,2500.0,1,1,1,0,1,1,1,1,0,0
I81B22000870006,Puglia,Esecuzione lavori,ASILI NIDO,8000.0,8000.0,1,1,1,1,1,1,1,1,0,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,4039.71,4039.71,1,1,1,1,0,1,0,1,0,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,1400.0,1400.0,1,1,1,0,1,1,1,1,0,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,75623.03,75623.03,1,1,1,1,1,1,1,1,0,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,515347.48,497959.31,1,1,1,1,1,1,1,0,1,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,1000.0,1000.0,1,1,1,0,1,1,1,1,0,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,1000.0,1000.0,1,1,1,0,1,1,1,1,0,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,1000.0,1000.0,1,1,1,0,1,1,1,1,0,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,7559.8,7559.8,1,1,1,1,1,1,1,1,0,0
I83C24000520006,Puglia,Esecuzione lavori,ASILI NIDO,6639.49,6639.49,1,1,1,1,1,1,1,1,0,0
I83C24000550006,Calabria,Esecuzione lavori,ASILI NIDO,355000.0,0.0,1,1,1,0,1,1,1,0,1,0
I83C24000550006,Calabria,Esecuzione lavori,ASILI NIDO,4000.0,4000.0,1,1,1,0,1,1,1,1,0,0
I83C24000550006,Calabria,Esecuzione lavori,ASILI NIDO,7900.0,7900.0,1,1,1,1,1,1,1,1,0,0
I84E21002100001,Sicilia,Esecuzione lavori,ASILI NIDO,738112.42,551498.89,1,1,1,1,1,1,1,0,1,0
I84E21002100001,Sicilia,Esecuzione lavori,ASILI NIDO,3408.98,3254.03,1,1,1,1,1,1,1,1,0,0
I84E21002100001,Sicilia,Esecuzione lavori,ASILI NIDO,52925.0,48113.64,1,1,1,1,1,1,1,1,0,0
I84E21002100001,Sicilia,Esecuzione lavori,ASILI NIDO,7643.33,0.0,1,1,1,1,1,1,1,1,0,0
I85E21000280006,Campania,Concluso,ASILI NIDO,5483.2,5483.2,1,1,1,0,0,1,0,1,0,0
I85E21000280006,Campania,Concluso,ASILI NIDO,750000.09,657010.32,1,1,1,1,1,1,1,0,1,0
I85E21000280006,Campania,Concluso,ASILI NIDO,46815.48,44479.39,1,1,1,1,1,1,1,1,0,0
I85E21000280006,Campania,Concluso,ASILI NIDO,13660.26,13660.26,1,1,1,1,1,1,1,1,0,0
